product_id,product_name,category_name,brand_name,sku_name,standard_price,product_status,shop_id,listed_date,updated_at,etl_time,source_system,etl_batch
P002700,山川母婴用品商品2700,母婴用品,山川,升级款,5517.69,下架,P000275,2023-05-02,2023-06-24 00:45:48,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002701,山川图书文具商品2701,图书文具,山川,升级款,4971.24,下架,P001645,2021-04-24,2025-04-18 08:52:06,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002702,星河服饰鞋包商品2702,服饰鞋包,星河,豪华款,2041.38,上架,P002570,2022-01-02,2022-06-28 11:03:30,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002703,海蓝汽车用品商品2703,汽车用品,海蓝,标准款,2965.21,上架,P002703,2025-12-16,2025-12-25 03:22:18,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002704,银杉汽车用品商品2704,汽车用品,银杉,豪华款,3163.4,下架,P000799,2025-07-15,2025-10-05 22:04:47,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002705,青木图书文具商品2705,图书文具,青木,升级款,4581.59,缺货,P000357,2022-11-01,2024-11-11 06:02:16,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002706,北辰服饰鞋包商品2706,服饰鞋包,北辰,青春版,9050.53,下架,P002295,2024-09-20,2025-05-07 23:18:22,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002707,山川母婴用品商品2707,母婴用品,山川,青春版,4863.18,下架,P002103,2024-11-29,2025-08-18 16:51:43,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002708,银杉食品生鲜商品2708,食品生鲜,银杉,豪华款,6926.67,下架,P000759,2022-03-25,2022-07-02 13:06:58,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002709,山川运动户外商品2709,运动户外,山川,青春版,6449.81,上架,P002210,2024-07-19,2025-05-19 00:33:57,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002710,极光美妆个护商品2710,美妆个护,极光,标准款,4906.39,缺货,P002700,2020-06-22,2020-07-30 21:25:41,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002711,飞鹿运动户外商品2711,运动户外,飞鹿,标准款,3645.2,缺货,P001513,2022-08-16,2024-10-24 20:39:46,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002712,海蓝汽车用品商品2712,汽车用品,海蓝,青春版,8305.59,下架,P000689,2020-09-08,2021-03-05 01:13:10,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002713,橙子家用电器商品2713,家用电器,橙子,豪华款,2698.45,下架,P000001,2024-01-05,2025-09-02 14:28:35,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002714,北辰服饰鞋包商品2714,服饰鞋包,北辰,Pro版,1977.22,下架,P002351,2020-05-20,2023-03-02 02:08:43,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002715,飞鹿美妆个护商品2715,美妆个护,飞鹿,青春版,390.76,缺货,P001803,2023-04-01,2025-01-17 13:02:16,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002716,银杉家居家装商品2716,家居家装,银杉,升级款,4871.53,下架,P001544,2024-12-02,2025-03-04 20:24:33,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002717,飞鹿食品生鲜商品2717,食品生鲜,飞鹿,升级款,3284.94,上架,P001767,2022-08-18,2024-09-16 03:35:12,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002718,海蓝食品生鲜商品2718,食品生鲜,海蓝,升级款,7811.21,缺货,P002066,2021-02-18,2024-06-01 18:15:33,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002719,北辰母婴用品商品2719,母婴用品,北辰,升级款,8040.62,下架,P001186,2020-12-18,2021-03-15 04:02:04,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002720,银杉手机数码商品2720,手机数码,银杉,Pro版,6812.67,下架,P001429,2024-06-24,2025-12-30 07:16:44,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002721,北辰手机数码商品2721,手机数码,北辰,Pro版,3396.28,下架,P000008,2025-05-27,2025-08-29 06:04:58,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002722,海蓝母婴用品商品2722,母婴用品,海蓝,Pro版,1996.72,缺货,P001814,2021-03-18,2023-10-28 22:35:43,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002723,星河运动户外商品2723,运动户外,星河,青春版,5035.53,下架,P002427,2025-04-05,2025-11-04 14:10:00,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002724,橙子运动户外商品2724,运动户外,橙子,升级款,3094.09,下架,P001273,2020-11-30,2022-09-12 23:12:57,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002725,云启汽车用品商品2725,汽车用品,云启,Pro版,4682.79,下架,P000710,2024-02-25,2025-10-10 13:21:07,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002726,北辰图书文具商品2726,图书文具,北辰,升级款,227.08,缺货,P002099,2022-10-10,2025-08-29 20:44:08,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002727,银杉美妆个护商品2727,美妆个护,银杉,升级款,4045.69,下架,P000340,2021-02-19,2024-12-08 17:14:14,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002728,山川汽车用品商品2728,,山川,豪华款,5996.2,缺货,P002645,2020-08-14,2022-08-21 08:39:30,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002729,橙子汽车用品商品2729,汽车用品,橙子,升级款,2363.11,上架,P000358,2021-05-02,2022-05-06 18:14:40,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002730,星河家用电器商品2730,家用电器,星河,升级款,5067.24,缺货,P000571,2020-02-18,2025-03-28 06:25:41,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002731,星河汽车用品商品2731,汽车用品,星河,青春版,3371.0,上架,P002000,2020-07-05,2022-02-01 21:21:47,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002732,银杉家居家装商品2732,家居家装,银杉,青春版,3055.33,缺货,P000610,2024-10-02,2025-06-19 17:14:18,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002733,极光美妆个护商品2733,美妆个护,极光,标准款,4490.37,上架,P001727,2023-08-30,2025-11-29 11:08:55,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002734,银杉母婴用品商品2734,母婴用品,银杉,青春版,5086.7,上架,P002033,2023-05-09,2025-01-03 22:56:53,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002735,银杉家用电器商品2735,家用电器,银杉,标准款,9871.59,缺货,P000210,2022-05-13,2024-05-13 01:33:08,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002736,山川食品生鲜商品2736,,山川,青春版,8425.44,缺货,P000634,2022-05-03,2024-12-10 01:24:33,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002737,橙子图书文具商品2737,图书文具,橙子,升级款,9129.28,缺货,P002614,2022-03-06,2023-04-18 12:52:49,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002738,海蓝运动户外商品2738,运动户外,海蓝,Pro版,9931.8,下架,P002435,2021-10-26,2022-07-06 06:49:07,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002739,星河服饰鞋包商品2739,服饰鞋包,星河,升级款,1388.16,下架,P000570,2022-04-27,2024-01-27 05:32:06,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002740,山川食品生鲜商品2740,食品生鲜,山川,青春版,4326.21,上架,P000400,2021-12-03,2024-06-20 22:56:47,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002741,云启手机数码商品2741,手机数码,云启,豪华款,8709.13,下架,P001380,2021-10-01,2024-09-10 22:38:34,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002742,飞鹿母婴用品商品2742,母婴用品,飞鹿,标准款,6703.94,下架,P001581,2022-09-12,2024-07-11 08:43:55,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002743,银杉母婴用品商品2743,母婴用品,银杉,标准款,3798.04,下架,P000043,2024-06-27,2025-07-17 22:12:40,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002744,银杉食品生鲜商品2744,食品生鲜,银杉,青春版,4116.99,缺货,P000789,2020-01-02,2021-03-07 02:56:12,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002745,山川家用电器商品2745,家用电器,山川,豪华款,760.03,上架,P002692,2021-07-23,2025-03-20 21:52:21,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002746,山川母婴用品商品2746,母婴用品,山川,豪华款,8226.16,上架,P000876,2022-09-24,2023-05-01 11:32:06,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002747,云启运动户外商品2747,运动户外,云启,青春版,5748.35,上架,P000045,2021-01-31,2025-09-08 06:49:21,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002748,极光美妆个护商品2748,美妆个护,极光,豪华款,7482.21,下架,P002255,2020-12-22,2022-02-24 07:48:05,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002749,海蓝家用电器商品2749,家用电器,海蓝,Pro版,7825.84,缺货,P002358,2021-02-13,2025-03-14 16:23:39,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002750,橙子运动户外商品2750,运动户外,橙子,青春版,4199.72,下架,P000223,2024-11-15,2025-10-10 15:39:48,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002751,北辰手机数码商品2751,手机数码,北辰,Pro版,1747.88,下架,P001611,2024-12-25,2025-04-05 08:31:40,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002752,星河汽车用品商品2752,汽车用品,星河,青春版,7339.6,上架,P000756,2021-02-04,2025-05-20 06:02:49,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002753,星河食品生鲜商品2753,食品生鲜,星河,标准款,534.69,下架,P000416,2021-12-28,2024-12-20 14:12:05,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002754,青木家居家装商品2754,家居家装,青木,豪华款,4248.05,下架,P001110,2025-09-25,2025-11-20 00:11:01,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002755,星河家居家装商品2755,家居家装,星河,青春版,9468.9,上架,P002040,2021-05-30,2024-06-28 06:53:38,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002756,海蓝家居家装商品2756,家居家装,海蓝,Pro版,4763.16,上架,P000340,2025-03-04,2025-05-13 06:57:21,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002757,北辰美妆个护商品2757,美妆个护,北辰,升级款,113.85,下架,P000161,2023-04-01,2023-11-27 11:13:19,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002758,云启食品生鲜商品2758,食品生鲜,云启,标准款,9484.27,上架,P001319,2021-06-30,2022-03-09 12:48:21,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002759,橙子母婴用品商品2759,母婴用品,橙子,标准款,7514.2,上架,P001986,2022-03-30,2025-09-04 15:34:17,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002760,星河美妆个护商品2760,美妆个护,星河,豪华款,1871.65,上架,P001125,2020-09-09,2021-02-05 18:00:01,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002761,山川汽车用品商品2761,汽车用品,山川,升级款,3369.62,上架,P001971,2023-12-05,2025-04-06 09:16:36,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002762,极光家居家装商品2762,家居家装,极光,Pro版,3120.28,缺货,P000652,2023-07-14,2024-07-07 11:54:29,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002763,星河家居家装商品2763,家居家装,星河,青春版,4588.84,缺货,P001705,2022-02-17,2024-01-27 09:17:22,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002764,极光美妆个护商品2764,美妆个护,极光,豪华款,8484.12,下架,P001721,2022-02-04,2025-03-15 09:26:48,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002765,山川食品生鲜商品2765,食品生鲜 ,山川,Pro版,1065.86,上架,P002282,2022-07-09,2023-05-02 08:45:20,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002766,海蓝手机数码商品2766,手机数码,海蓝,升级款,8823.54,缺货,P001462,2021-09-23,2024-12-17 05:02:12,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002767,北辰运动户外商品2767,运动户外,北辰,青春版,7860.63,下架,P002044,2025-01-15,2025-02-01 03:26:26,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002768,星河服饰鞋包商品2768,服饰鞋包,星河,升级款,3378.11,缺货,P000837,2024-02-11,2024-02-20 22:46:56,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002769,银杉图书文具商品2769,图书文具,银杉,升级款,170.4,缺货,P000899,2024-03-11,2024-07-06 14:25:46,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002770,海蓝服饰鞋包商品2770,服饰鞋包,海蓝,青春版,2837.32,上架,P000568,2023-12-22,2025-04-22 08:19:43,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002771,云启家用电器商品2771,家用电器,云启,Pro版,427.26,上架,P000551,2022-04-17,2022-09-14 13:28:42,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002772,海蓝食品生鲜商品2772,食品生鲜,海蓝,青春版,5886.01,上架,P000855,2021-09-23,2022-09-29 21:44:12,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002773,云启食品生鲜商品2773,食品生鲜,云启,标准款,3556.62,缺货,P000550,2025-04-06,2025-10-27 10:26:00,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002774,云启家用电器商品2774,家用电器,云启,青春版,7458.38,上架,P000908,2022-07-13,2025-09-27 16:54:54,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002775,银杉图书文具商品2775,图书文具,银杉,标准款,4620.22,下架,P000459,2022-11-15,2025-12-25 10:22:15,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002776,橙子运动户外商品2776,运动户外,橙子,Pro版,7387.09,下架,P000554,2020-11-08,2021-04-05 08:07:13,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002777,海蓝手机数码商品2777,手机数码,海蓝,Pro版,5873.12,下架,P001126,2021-06-27,2025-11-12 05:22:14,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002778,海蓝食品生鲜商品2778,食品生鲜,海蓝,标准款,3382.32,上架,P000048,2023-05-21,2023-10-18 05:49:44,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002779,山川美妆个护商品2779,美妆个护,山川,豪华款,5848.88,下架,P001560,2024-06-28,2024-11-13 14:04:19,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002780,云启美妆个护商品2780,美妆个护,云启,升级款,4267.17,上架,P000223,2021-10-26,2023-06-22 19:28:41,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002781,星河食品生鲜商品2781,食品生鲜,星河,标准款,3739.84,下架,P000922,2021-11-17,2022-07-16 23:03:10,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002782,银杉运动户外商品2782,运动户外,银杉,青春版,9048.92,缺货,P002492,2024-03-08,2025-12-01 22:24:35,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002783,山川手机数码商品2783,手机数码,山川,Pro版,4807.19,下架,P002535,2020-11-30,2021-03-22 16:38:29,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002784,橙子运动户外商品2784,运动户外,橙子,豪华款,4652.22,下架,P002462,2022-02-19,2024-02-26 06:39:10,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002785,山川家用电器商品2785,家用电器,山川,升级款,6082.71,缺货,P000903,2024-09-29,2025-03-11 07:36:49,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002786,青木母婴用品商品2786,母婴用品,青木,升级款,5335.06,下架,P000476,2021-04-27,2024-11-18 08:53:42,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002787,橙子汽车用品商品2787,汽车用品,橙子,升级款,5895.69,上架,P002555,2024-01-24,2024-03-13 16:58:34,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002788,山川家用电器商品2788,家用电器,山川,Pro版,589.62,缺货,P002753,2021-09-09,2025-10-28 07:33:44,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002789,橙子汽车用品商品2789,汽车用品,橙子,升级款,2541.06,下架,P000460,2022-09-18,2024-04-19 02:00:10,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002790,橙子家居家装商品2790,家居家装,橙子,青春版,1201.19,缺货,P001898,2021-02-04,2021-04-18 03:42:13,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002791,青木家用电器商品2791,家用电器,青木,标准款,9056.58,缺货,P001123,2025-08-08,2025-10-04 09:37:51,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002792,海蓝母婴用品商品2792,母婴用品,海蓝,豪华款,3065.25,下架,P002499,2024-08-29,2025-04-12 21:59:58,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002793,银杉手机数码商品2793,手机数码,银杉,青春版,8702.99,缺货,P000290,2021-03-05,2025-06-02 21:17:33,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002794,极光运动户外商品2794,运动户外,极光,Pro版,6734.68,上架,P000476,2023-05-16,2025-03-19 12:31:07,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002795,云启汽车用品商品2795,汽车用品,云启,Pro版,5940.58,上架,P002243,2020-03-04,2022-12-22 02:35:47,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002796,星河食品生鲜商品2796,食品生鲜,星河,Pro版,6307.89,下架,P000885,2025-04-16,2025-12-16 10:28:43,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002797,银杉家居家装商品2797,家居家装,银杉,Pro版,2926.02,下架,P001365,2024-03-15,2024-04-01 03:17:02,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002798,橙子家用电器商品2798,家用电器,橙子,Pro版,7769.31,上架,P002098,2023-12-13,2024-11-12 19:06:54,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002799,海蓝美妆个护商品2799,美妆个护,海蓝,豪华款,4368.78,下架,P001392,2021-12-28,2024-01-22 18:02:04,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002800,青木手机数码商品2800,手机数码,青木,Pro版,9703.86,缺货,P002570,2025-03-08,2025-07-01 19:48:17,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002801,山川服饰鞋包商品2801,服饰鞋包,山川,豪华款,1921.73,上架,P000446,2023-06-03,2023-10-29 01:26:42,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002802,银杉图书文具商品2802,图书文具,银杉,豪华款,6855.69,上架,P001049,2021-02-23,2024-08-24 13:25:59,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002803,星河服饰鞋包商品2803,服饰鞋包,星河,标准款,8652.97,下架,P000433,2022-02-28,2024-01-21 11:14:25,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002804,极光家用电器商品2804,家用电器,极光,青春版,9858.9,上架,P000580,2020-12-20,2022-02-08 14:00:04,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002805,飞鹿图书文具商品2805,图书文具,飞鹿,豪华款,7902.35,上架,P001357,2024-06-25,2025-10-02 02:24:14,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002806,山川图书文具商品2806,图书文具,山川,Pro版,9522.69,上架,P000300,2024-03-13,2024-10-02 06:01:01,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002807,橙子食品生鲜商品2807,食品生鲜,橙子,Pro版,4414.03,下架,P002373,2025-02-24,2025-09-27 19:49:31,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002808,青木家用电器商品2808,家用电器,青木,标准款,9708.72,上架,P001831,2020-04-28,2024-05-07 22:08:16,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002809,飞鹿汽车用品商品2809,汽车用品,飞鹿,豪华款,7640.17,下架,P002082,2021-03-11,2025-09-20 01:36:06,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002810,银杉美妆个护商品2810,美妆个护,银杉,豪华款,7729.48,缺货,P002347,2020-04-20,2021-07-01 18:34:26,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002811,山川手机数码商品2811,手机数码,山川,青春版,4969.83,缺货,P000875,2022-02-21,2025-07-09 01:04:21,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002812,银杉食品生鲜商品2812,食品生鲜,银杉,升级款,8836.59,缺货,P001507,2025-02-15,2025-04-29 00:09:36,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002813,橙子运动户外商品2813,运动户外,橙子,青春版,8619.96,缺货,P002413,2021-04-08,2025-04-18 22:27:51,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002814,海蓝家居家装商品2814,家居家装,海蓝,升级款,8179.22,上架,P000529,2022-03-02,2023-11-15 11:21:34,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002815,星河手机数码商品2815,手机数码,星河,Pro版,4444.03,下架,P002482,2021-04-25,2021-12-03 05:57:50,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002816,海蓝手机数码商品2816,手机数码,海蓝,标准款,6264.98,缺货,P002681,2024-03-22,2025-09-03 02:18:47,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002817,北辰运动户外商品2817,运动户外,北辰,Pro版,7024.35,下架,P001603,2023-11-29,2025-09-03 01:25:34,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002818,橙子美妆个护商品2818,美妆个护,橙子,青春版,2286.68,下架,P001747,2023-12-31,2024-10-03 22:47:20,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002819,银杉食品生鲜商品2819,食品生鲜,银杉,青春版,8818.38,下架,P002120,2020-06-18,2023-03-16 04:48:09,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002820,极光服饰鞋包商品2820,服饰鞋包,极光,青春版,6056.7,缺货,P002241,2021-04-24,2023-06-08 21:25:27,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002821,星河运动户外商品2821,运动户外,星河,升级款,8812.5,缺货,P001823,2023-01-16,2024-01-12 15:03:20,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002822,海蓝服饰鞋包商品2822,服饰鞋包,海蓝,青春版,3129.93,缺货,P002143,2020-04-09,2021-12-30 06:11:11,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002823,银杉食品生鲜商品2823,食品生鲜,银杉,Pro版,992.06,上架,P001043,2021-12-14,2022-02-19 12:48:09,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002824,海蓝图书文具商品2824,图书文具,海蓝,豪华款,5105.5,上架,P000740,2022-03-05,2022-12-14 17:41:26,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002825,山川运动户外商品2825,运动户外,山川,标准款,999.49,缺货,P000911,2022-05-12,2023-08-25 09:23:44,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002826,极光母婴用品商品2826,母婴用品,极光,标准款,907.63,缺货,P002778,2020-09-01,2025-01-03 02:09:32,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002827,山川汽车用品商品2827,汽车用品,山川,升级款,574.22,缺货,P001261,2025-05-03,2025-05-09 16:11:25,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002828,青木服饰鞋包商品2828,服饰鞋包,青木,标准款,2128.78,下架,P000016,2020-05-07,2023-11-19 19:41:17,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002829,海蓝家用电器商品2829,家用电器,海蓝,标准款,4508.79,上架,P001837,2022-03-28,2025-01-16 14:12:10,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002830,云启母婴用品商品2830,母婴用品,云启,Pro版,6254.08,缺货,P001135,2022-08-30,2023-07-09 01:42:06,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002831,银杉汽车用品商品2831,汽车用品,银杉,青春版,6716.28,下架,P000915,2022-10-19,2025-05-18 03:57:03,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002832,青木汽车用品商品2832,汽车用品,青木,青春版,8431.03,下架,P001500,2022-09-17,2022-11-06 12:52:34,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002833,橙子家居家装商品2833,家居家装,橙子,青春版,7679.47,下架,P002177,2023-10-27,2024-12-04 01:05:32,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002834,橙子家居家装商品2834,家居家装,橙子,升级款,7640.8,缺货,P002343,2021-08-26,2023-06-19 04:31:53,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002835,飞鹿服饰鞋包商品2835,服饰鞋包,飞鹿,青春版,1428.13,缺货,P000213,2020-03-19,2025-02-27 01:34:30,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002836,青木汽车用品商品2836,汽车用品,青木,标准款,9584.84,缺货,P002573,2021-01-16,2021-05-02 14:28:04,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002837,海蓝家用电器商品2837,家用电器,海蓝,青春版,9488.33,下架,,2020-02-19,2025-04-06 00:12:14,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002838,橙子运动户外商品2838,运动户外,橙子,青春版,287.87,缺货,P000261,2020-03-30,2020-07-07 21:45:19,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002839,青木图书文具商品2839,图书文具,青木,Pro版,2816.91,下架,P000033,2021-12-25,2022-12-26 03:23:47,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002840,极光家用电器商品2840,家用电器,极光,豪华款,8548.74,上架,P000747,2025-10-06,2025-10-20 22:17:08,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002841,海蓝汽车用品商品2841,汽车用品,海蓝,青春版,3172.34,缺货,P000413,2024-09-14,2025-09-26 11:08:36,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002842,北辰图书文具商品2842,图书文具,北辰,Pro版,204.76,缺货,P000272,2023-05-02,2023-09-05 04:16:42,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002843,银杉母婴用品商品2843,母婴用品,银杉,青春版,6781.3,缺货,P001961,2024-11-05,2025-02-26 05:24:46,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002844,银杉运动户外商品2844,运动户外,银杉,Pro版,3843.88,下架,P001169,2025-03-20,2025-11-01 03:04:23,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002845,飞鹿运动户外商品2845,运动户外,飞鹿,豪华款,7570.48,下架,P001091,2023-04-26,2025-02-21 12:57:16,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002846,山川家用电器商品2846,家用电器,山川,标准款,522.65,上架,P001302,2022-11-13,2023-06-17 23:15:25,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002847,海蓝手机数码商品2847,手机数码,海蓝,青春版,3860.07,上架,P001094,2024-08-06,2024-11-15 11:25:51,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002848,银杉美妆个护商品2848,美妆个护,银杉,升级款,4015.2,缺货,P000599,2022-09-14,2025-12-20 03:52:01,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002849,北辰美妆个护商品2849,美妆个护,北辰,青春版,6488.99,下架,P000521,2022-03-04,2022-05-04 05:36:55,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002850,北辰母婴用品商品2850,母婴用品,北辰,升级款,5680.94,下架,P002439,2020-07-29,2023-10-19 00:08:10,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002851,北辰运动户外商品2851,运动户外,北辰,青春版,7912.71,上架,P000061,2023-05-17,2024-03-02 03:28:14,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002852,飞鹿运动户外商品2852,运动户外,飞鹿,青春版,6487.95,下架,P002758,2023-02-26,2024-09-07 04:24:18,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002853,银杉图书文具商品2853,图书文具,银杉,标准款,-8236.22,缺货,P000228,2020-05-11,2025-08-06 15:12:18,2026-07-10 17:29:08.301937,ECommerce,202607101729
P002854,青木手机数码商品2854,手机数码,青木,标准款,3939.93,缺货,P002007,2025-10-05,2025-10-06 17:44:01,2026-07-10 17:29:08.301937,ECommerce,202607101729
